ICAO.Code,IATA.Code,Airport.Name,City,Country,Latitude,Longitude
USMM,N/A,N/A,NADYM,RUSSIA,0,0
USNL,N/A,N/A,LARYAK,RUSSIA,0,0
USNN,NJC,NIZHNEVARTOVSK,NIZHNEVARTOVSK,RUSSIA,60.95,76.467
USPP,PEE,BOLSHOYE SAVINO,PERM,RUSSIA,57.917,56.026
USRR,SGC,SURGUT,SURGUT,RUSSIA,61.25,73.5
USSE,N/A,N/A,SEVEROURALSK,RUSSIA,0,0
USSS,SVX,KOLTSOVO,SVERDLOVSK,RUSSIA,56.741,60.804
USTO,TOX,CABOOL MEM,TOBOLSK,RUSSIA,37.132,-92.084
USTT,N/A,N/A,TUMEN,RUSSIA,0,0
USUU,KRO,KURGAN,KURGAN,RUSSIA,55.475,65.415
UTAA,ASB,ASHGABAT,ASHKHABAD,RUSSIA,37.992,58.363
UTAK,KRW,TURKMENBASHI AIRPORT,KRASNOVODSK,RUSSIA,40.033,52.983
UTAV,N/A,TURKMENABAT,CHARDZHOU,RUSSIA,39.083,63.613
UTDD,DYU,DUSHANBE,DUSHANBE,RUSSIA,38.543,68.825
UTDO,N/A,N/A,OKTYABRSKY,RUSSIA,0,0
UTED,N/A,N/A,DZHIZHAK,RUSSIA,0,0
UTKK,N/A,N/A,KOKAND,RUSSIA,0,0
UTNN,NCU,NUKUS,NUKUS,RUSSIA,42.486,59.623
UTSB,BHK,BUKHARA,BUKHARA,RUSSIA,39.775,64.48
UTSM,N/A,N/A,TAMDY-BULAK,RUSSIA,0,0
UTSS,SKD,SAMARKAND,SAMARKAND,RUSSIA,39.701,66.985
UTST,N/A,TERMEZ,TERMEZ,RUSSIA,37.286,67.308
UTTT,TAS,YUZHNY,TASHKENT,UZBEKISTAN,41.257,69.282
UUBP,BZK,BRYANSK,BRYANSK,RUSSIA,53.214,34.176
UUEE,SVO,SHEREMETYEVO,MOSCOW,RUSSIA,55.972,37.415
UUEM,KLD,MIGALOVO,TVER,RUSSIA,56.825,35.758
UUOO,VOZ,CHERTOVITSKOYE,VORONEZH,RUSSIA,51.814,39.23
UUWW,VKO,VNUKOVO,MOSCOW,RUSSIA,55.591,37.261
UUYH,UCT,N/A,UKHTA,RUSSIA,0,0
UUYP,N/A,N/A,PECHORA,RUSSIA,0,0
UUYT,N/A,N/A,UST-KULOM,RUSSIA,0,0
UUYW,VKT,N/A,VORKUTA,RUSSIA,0,0
UUYY,SCW,SYKTYVKAR,SYKTYVKAR,RUSSIA,61.648,50.846
UWKD,KZN,KAZAN,KAZAN,RUSSIA,55.608,49.277
UWOO,REN,ORENBURG,ORENBURG,RUSSIA,51.796,55.457
UWPP,PEZ,PLEASANTON MUNI,PENZA,RUSSIA,28.954,-98.52
UWUU,UFA,UFA,UFA,RUSSIA,54.557,55.874
UWWW,KBY,KURUMOCH,SAMARA,RUSSIA,53.505,50.164
VAAH,AMD,AHMEDABAD,AHMEDABAD,INDIA,23.075,72.632
VAAK,AKD,AKOLA,AKOLA,INDIA,20.699,77.056
VAAU,IXU,AURANGABAD,AURANGABAD,INDIA,19.863,75.398
VABB,BOM,CHHATRAPATI SHIVAJI INTERNATIONAL,BOMBAY,INDIA,19.089,72.868
VABI,PAB,BILASPUR,BILASPUR,INDIA,21.989,82.111
VABJ,BHJ,BHUJ,BHUJ,INDIA,23.288,69.67
VABM,IXG,BELGAUM,BELGAUM,INDIA,15.859,74.618
VABO,BDQ,VADODARA,BARODA,INDIA,22.336,73.226
VABP,BHO,BHOPAL,BHOPAL,INDIA,23.285,77.337
VABV,BHU,BHAVNAGAR,BHAUNAGAR,INDIA,21.752,72.185
VADN,NMB,DAMAN,DAMAN,INDIA,20.435,72.844
VADS,N/A,DEESA,DEESA,INDIA,24.268,72.205
VADZ,N/A,N/A,DEPARIZO,INDIA,0,0
VAGN,N/A,N/A,GUNA,INDIA,0,0
VAGO,GOI,GOA,GOA,INDIA,15.381,73.833
VAID,IDR,DEVI AHILYABAI HOLKAR,INDORE,INDIA,22.722,75.801
VAJB,JLR,JABALPUR,JABALPUR,INDIA,23.178,80.052
VAJJ,N/A,MUMBAI JUHU,BOMBAY,INDIA,19.098,72.834
VAJM,JGA,JAMNAGAR,JAMNAGAR,INDIA,22.466,70.011
VAKD,N/A,N/A,KHANDWA,INDIA,0,0
VAKE,IXY,KANDLA,KANDLA,INDIA,23.113,70.1
VAKJ,HJR,KHAJURAHO,KHAJURAHO,INDIA,24.819,79.919
VAKP,KLH,KOLHAPUR,KOLHAPUR,INDIA,16.664,74.288
VAKS,IXK,KESHOD,KESHOD,INDIA,21.317,70.27
VAMS,N/A,N/A,MANDASAUR,INDIA,0,0
VAND,NDC,N/A,NANDED,INDIA,0,0
VANP,NAG,NAGPUR,NAGPUR,INDIA,21.092,79.047
VANR,ISK,NASIK ROAD,NASIK ROAD,INDIA,19.962,73.807
VAPG,N/A,N/A,PRATAPGARH,INDIA,0,0
VAPO,PNQ,PUNE,PUNE,INDIA,18.582,73.919
VAPR,PBD,PORBANDAR,PORBANDAR,INDIA,21.649,69.656
VARK,RAJ,RAJKOT,RAJKOT,INDIA,22.309,70.779
VARP,RPR,RAIPUR,RAIPUR,INDIA,21.18,81.739
VASA,N/A,N/A,SIHORA,INDIA,0,0
VASG,N/A,N/A,SONGADH,INDIA,0,0
VASL,SSE,SHOLAPUR,SHOLAPUR,INDIA,17.628,75.935
VASU,STV,SURAT,SURAT,INDIA,21.115,72.743
VAUD,UDR,UDAIPUR,UDAIPUR,INDIA,24.617,73.913
VAWM,N/A,N/A,WASHIM,INDIA,0,0
VCBI,CMB,BANDARANAIKE INTERNATIONAL,COLOMBO,SRI LANKA,7.181,79.884
VCCA,N/A,ANURADHAPURA,ANURADHAPURA,SRI LANKA,8.301,80.428
VCCB,N/A,BATTICALOA,BATTICALOA,SRI LANKA,7.706,81.678
VCCC,RML,COLOMBO RATMALANA,COLOMBO,SRI LANKA,6.822,79.886
VCCG,GOY,AMPARAI,GALOYA,SRI LANKA,7.337,81.626
VCCJ,JAF,KANKESANTURAI,JAFFNA,SRI LANKA,9.792,80.07
VCCT,TRR,CHINA BAY,TRINCIOMALEE,SRI LANKA,8.539,81.181
VCCW,N/A,WIRAWILA,WIRAWILA,SRI LANKA,6.254,81.235
VDBG,N/A,BATTAMBANG,BATTAMBANG,CAMBODIA,13.096,103.224
VDKC,N/A,N/A,KOMPONG CHAM,CAMBODIA,0,0
VDKH,N/A,KAMPONG CHHNANG,KOMPONG CHNANG,CAMBODIA,12.255,104.564
VDKT,N/A,N/A,KRATIE,CAMBODIA,0,0
VDPP,PNH,POCHENTONG INTERNATIONAL,PHNOM-PENH,CAMBODIA,11.546,104.844
VDPT,N/A,N/A,PONGTUK,CAMBODIA,0,0
VDSR,REP,SIEM REAP,SIEM-REAP,CAMBODIA,13.411,103.813
VDST,N/A,STUNG TRENG,STUNG TRENG,CAMBODIA,13.531,106.014
VDVS,N/A,N/A,VOEUNE SAI,CAMBODIA,0,0
VEAN,N/A,ALONG,ALONG,INDIA,28.175,94.802
VEAT,IXA,AGARTALA,AGARTALA,INDIA,23.889,91.241
VEAZ,AJL,AIZAWL,AIZWAL,INDIA,23.746,92.803
VEBA,N/A,N/A,CALCUTTA,INDIA,0,0
VEBC,N/A,N/A,BERACHAMPA,INDIA,0,0
VEBD,IXB,BAGDOGRA,BAGHDOGRA,INDIA,26.681,88.328
VEBG,RGH,BALURGHAT,BALURGHAT,INDIA,25.261,88.796
VEBK,N/A,BOKARO,BOKARO,INDIA,23.643,86.149
VEBL,N/A,N/A,BARBIL,INDIA,0,0
VEBS,BBI,BHUBANESHWAR,BHUBANESWAR,INDIA,20.244,85.818
VECC,CCU,NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL,CALCUTTA,INDIA,22.655,88.447
VECK,N/A,N/A,CHAKULIA,INDIA,0,0
VECO,COH,COOCH BEHAR,COOCH-BEHAR,INDIA,26.33,89.467
VECX,CBD,N/A,CAR NICOBAR,INDIA,0,0
VEDB,DBO,DHANBAD,DHANBAD,INDIA,23.834,86.425
VEDZ,N/A,DAPARIJO,DEPARIZO,INDIA,27.989,94.223
VEGK,YOP,GORAKHPUR,GORAKHPUR,INDIA,26.739,83.449
VEGT,N/A,GUWAHATI INTERNATIONAL,GAUHATI,INDIA,26.106,91.585
VEGY,GAY,GAYA,GAYA,INDIA,24.748,84.943
VEHK,N/A,HIRAKUD,HIRAKUD,INDIA,21.579,84.006
VEIM,IMF,IMPHAL,IMPHAL,INDIA,24.76,93.897
VEJH,N/A,JHARSUGUDA,JHARSUGUDA,INDIA,21.913,84.05
VEJP,N/A,JEYPORE,JEYPORE,INDIA,18.88,82.552
VEJS,IXW,JAMSHEDPUR,JAMSHEDPUR,INDIA,22.812,86.168
VEJT,JRH,JORHAT,JORHAT,INDIA,26.731,94.176
VEKH,N/A,N/A,KATIHAR,INDIA,0,0
VEKJ,N/A,N/A,KEONJHAR,INDIA,0,0
VEKM,N/A,KAMALPUR,KAMALPUR,INDIA,24.135,91.811
VEKN,N/A,N/A,KONARK,INDIA,0,0
VEKR,IXH,KAILASHAHAR,KAILASHAHAR,INDIA,24.308,92.007
VEKU,IXS,SILCHAR,SILCHAR,INDIA,24.913,92.979
VEKW,N/A,N/A,KHOWAI,INDIA,0,0
VELR,IXI,LILABARI,LILABARI,INDIA,27.291,94.097
VEMH,LDA,N/A,MALDA,INDIA,0,0
VEMN,MOH,DIBRUGARH,MOHANBARI,INDIA,27.483,95.017
VEMZ,N/A,MUZAFFARPUR,MAZUFFARPUR,INDIA,26.12,85.313
VENP,N/A,NAWAPARA,NAWAPARA,INDIA,20.87,82.519
VEPG,IXT,PASIGHAT,PASIGHAT,INDIA,28.066,95.336
VEPH,N/A,PANAGARH,PANAGARH,INDIA,23.474,87.428
VEPN,N/A,N/A,PHULBANI,INDIA,0,0
VEPP,N/A,N/A,PADAMPUR,INDIA,0,0
VEPT,PAT,PATNA,PATINA,INDIA,25.591,85.088
VEPU,N/A,PURNEA,PURNEA,INDIA,25.76,87.409
VERA,N/A,N/A,RANUNA,INDIA,0,0
VERC,IXR,BIRSA MUNDA,RANCHI,INDIA,23.315,85.321
VERG,N/A,N/A,RAYAGUDA,INDIA,0,0
VERK,RRK,ROURKELA,ROURKELA,INDIA,22.256,84.814
VERL,N/A,N/A,RAXAUL,INDIA,0,0
VERN,N/A,N/A,RANGELIUNDA,INDIA,0,0
VERU,N/A,N/A,RUPSI,INDIA,0,0
VETJ,TEI,N/A,TEZU,INDIA,0,0
VETK,N/A,N/A,TARAKESHWAR,INDIA,0,0
VETS,N/A,N/A,TUSRA,INDIA,0,0
VEUK,N/A,UTKELA,UTKELA,INDIA,20.098,83.183
VEVZ,VTZ,VISHAKHAPATNAM,VISHAKHAPATNAM,INDIA,0,0
VEZO,N/A,ZERO,ZERO,INDIA,27.588,93.828
VGCB,CXB,COXS BAZAR,COX'S BAZAR,BANGLADESH,21.452,91.964
VGCM,N/A,N/A,COMILLA,BANGLADESH,0,0
VGEG,CGP,SHAH AMANAT INTERNATIONAL,CHITTAGONG,BANGLADESH,22.249,91.813
VGIS,IRD,ISHURDI,ISHURDI,BANGLADESH,24.152,89.049
VGJR,JSR,JESSORE,JESSORE,BANGLADESH,23.184,89.161
VGLM,N/A,N/A,LALMONIRHAT,BANGLADESH,0,0
VGRJ,RJH,RAJSHAHI,RAJSHAHI,BANGLADESH,24.437,88.616
VGSD,SPD,SAIDPUR,SAIDPUR,BANGLADESH,25.759,88.909
VGSG,N/A,N/A,THAKURAGON,BANGLADESH,0,0
VGSH,N/A,N/A,SHAMSHERNAGAR,BANGLADESH,0,0
VGSY,ZYL,OSMANY INTERNATIONAL,SYLHET OSMANI,BANGLADESH,24.963,91.867
VGTJ,N/A,BASHER,DHAKA,BANGLADESH,23.778,90.382
VGZR,DAC,ZIA INTERNATIONAL,DHAKA,BANGLADESH,23.843,90.398
VHCH,N/A,N/A,CHEUNG CHAU,HONG KONG,0,0
VHHH,HKG,HONG KONG INTERNATIONAL,HONG KONG,HONG KONG,22.309,113.914
VHKT,N/A,N/A,HONG KONG,HONG KONG,0,0
VHSK,N/A,SEK KONG,SEK KONG,HONG KONG,22.436,114.08
VIAG,AGR,AGRA,AGRA,INDIA,27.156,77.961
VIAH,N/A,N/A,ALIGARH,INDIA,0,0
VIAL,IXD,ALLAHABAD,ALLAHABAD,INDIA,25.439,81.734
VIAR,ATQ,AMRITSAR,AMRITSAR,INDIA,31.707,74.799
VIBH,N/A,N/A,BANIHAL,INDIA,0,0
VIBK,N/A,NAL,BIKANER,INDIA,28.072,73.207
VIBL,N/A,BAKSHI KA TALAB,BAKSHI KA TALAB,INDIA,26.988,80.893
VIBN,VNS,VARANASI,VARANASI,INDIA,25.452,82.859
VIBR,KUU,KULLU MANALI,KULU,INDIA,31.882,77.184
VIBT,N/A,BHATINDA,BHATINDA,INDIA,30.27,74.756
VIBW,N/A,BHIWANI,BHIWANI,INDIA,28.837,76.178
VIBY,N/A,BAREILLY,BAREILLY,INDIA,28.422,79.45
VICG,IXC,CHANDIGARH,CHANDIGARH,INDIA,30.673,76.788
VICX,N/A,KANPUR CHAKERI,KANPUR,INDIA,26.404,80.41
VIDD,N/A,SAFDARJUNG,DELHI,INDIA,28.584,77.205
VIDN,DED,DEHRADUN,DEHRA DUN,INDIA,30.187,78.18
VIDP,DEL,INDIRA GANDHI INTERNATIONAL,DELHI,INDIA,28.566,77.103
VIDR,N/A,N/A,DADRI,INDIA,0,0
VIFB,N/A,N/A,FARRUKHABAD,INDIA,0,0
VIFD,N/A,N/A,FARIDKOT,INDIA,0,0
VIFZ,N/A,N/A,FEROJPUR,INDIA,0,0
VIGN,N/A,GUNA,GUNA,INDIA,24.654,77.347
VIGR,GWL,GWALIOR,GWALIOR,INDIA,26.294,78.228
VIHR,N/A,HISSAR,HISSAR,INDIA,29.181,75.753
VIJN,N/A,JHANSI,JHANSI,INDIA,25.49,78.559
VIJO,JOH,JODHPUR,JODHPUR,INDIA,26.251,73.048
VIJP,JAI,JAIPUR,JAIPUR,INDIA,26.824,75.81
VIJR,JSA,JAISALMER,JAISALMER,INDIA,26.889,70.864
VIJU,IXJ,JAMMU,JAMMU,INDIA,32.69,74.838
VIKA,KNU,KANPUR,KANPUR,INDIA,26.441,80.363
VIKD,N/A,N/A,KUD,INDIA,0,0
VIKO,KTU,KOTA,KOTA,INDIA,25.161,75.845
VILD,LUH,LUDHIANA,LUDHIAHA,INDIA,30.854,75.951
VILH,IXL,LEH,LEH,INDIA,34.136,77.546
VILK,LKO,LUCKNOW,LUCKNOW,INDIA,26.761,80.886
VILP,N/A,N/A,LALITPUR,INDIA,0,0
VIMG,N/A,N/A,MOGA,INDIA,0,0
VINH,N/A,N/A,NUH,INDIA,0,0
VINL,N/A,N/A,NARNAUL,INDIA,0,0
VIPK,IXP,PATHANKOT,PATHANKOT,INDIA,32.234,75.634
VIPL,N/A,PATIALA,PATIALA,INDIA,30.315,76.363
VIPT,PGH,PANTNAGAR,NAINITAL,INDIA,29.033,79.474
VIQG,N/A,N/A,QAZIGUND,INDIA,0,0
VIRB,N/A,FURSATGANJ,RAIBARELLI,INDIA,26.25,81.381
VIRG,N/A,N/A,REENGUS,INDIA,0,0
VISB,N/A,N/A,SIKANDRABAD,INDIA,0,0
VISM,N/A,SHIMLA,SHIMLA,INDIA,31.082,77.058
VISP,N/A,SARSAWA,SAHARANPUR,INDIA,29.994,77.424
VISR,SXR,SRINAGAR,SRINAGAR,INDIA,33.987,74.774
VIST,TNI,N/A,SATNA,INDIA,0,0
VLAP,N/A,N/A,ATTOPEU,LAOS,0,0
VLHS,N/A,BAN HUOEISAY,BANE HOUEI SAY,LAOS,20.257,100.437
VLKG,N/A,N/A,KHONG ISLAND,LAOS,0,0
VLKT,N/A,N/A,KENE THAO,LAOS,0,0
VLLB,LPQ,LUANG PRABANG,LUANG PRABANG,LAOS,19.897,102.161
VLLN,N/A,N/A,LUONG NAM THA,LAOS,0,0
VLOS,ODY,N/A,OUDOMXAY,LAOS,0,0
VLPK,N/A,N/A,PAKSANE,LAOS,0,0
VLPS,PKZ,PAKSE,PAKSE,LAOS,15.132,105.781
VLPV,N/A,PHONESAVANH,PHONG SAVANH,LAOS,19.455,103.218
VLSB,ZBY,N/A,SAYABOURY,LAOS,0,0
VLSK,ZVK,SAVANNAKHET,SAVANNAKHET,LAOS,16.556,104.759
VLSN,N/A,N/A,SAM NEUA,LAOS,0,0
VLSV,VNA,N/A,SARAVANE,LAOS,0,0
VLTK,THK,N/A,THAKHEK,LAOS,0,0
VLVT,VTE,WATTAY INTERNATIONAL,VIENTIANE,LAOS,17.988,102.563
VLXK,XKH,N/A,XIENG KHOUANG,LAOS,0,0
VMMC,MFM,MACAU INTERNATIONAL,MACAU,MACAU,22.149,113.591
VNBG,N/A,N/A,BAJHANG,NEPAL,0,0
VNBJ,N/A,N/A,BHOJPUR,NEPAL,0,0
VNBL,N/A,N/A,BAGLUNG,NEPAL,0,0
VNBP,N/A,N/A,BHARTAPUR,NEPAL,0,0
VNBR,N/A,N/A,BAJURA,NEPAL,0,0
VNBT,N/A,N/A,BAITADI,NEPAL,0,0
VNBW,BWA,BHAIRAHAWA,BHAIRAWA,NEPAL,27.506,83.416
VNCG,N/A,CHANDRAGADHI,CHANDRAGARHI,NEPAL,26.571,88.079
VNDG,N/A,N/A,DANG,NEPAL,0,0
VNDH,N/A,N/A,DHANGARHI,NEPAL,0,0
VNDL,N/A,N/A,DARCHULA,NEPAL,0,0
VNDP,N/A,N/A,DOLPA,NEPAL,0,0
VNDR,N/A,N/A,DHORPATAN,NEPAL,0,0
VNDT,N/A,N/A,DOTI,NEPAL,0,0
VNGX,N/A,N/A,GORKHA,NEPAL,0,0
VNJI,N/A,N/A,JIRI,NEPAL,0,0
VNJL,N/A,N/A,JUMLA,NEPAL,0,0
VNJP,N/A,JANAKPUR,JANAKPUR,NEPAL,26.709,85.922
VNJS,N/A,N/A,JOMSOM,NEPAL,0,0
VNKT,KTM,TRIBHUVAN INTERNATIONAL,KATHMANDU,NEPAL,27.696,85.359
VNLD,N/A,N/A,LAMIDADA,NEPAL,0,0
VNLK,LUA,N/A,LUKLA,NEPAL,0,0
VNLT,N/A,N/A,LANGTANG,NEPAL,0,0
VNMA,N/A,N/A,MANANG,NEPAL,0,0
VNMG,MEY,N/A,MEGHAULI,NEPAL,0,0
VNMN,N/A,N/A,MAHENDRANGAR,NEPAL,0,0
VNNG,N/A,NEPALGUNJ,NEPALGUNJ,NEPAL,28.104,81.667
VNPK,PKR,POKHARA,POKHARA,NEPAL,28.2,83.981
VNPL,N/A,N/A,PHAPLU,NEPAL,0,0
VNRB,N/A,N/A,RAJBIRAJ,NEPAL,0,0
VNRC,N/A,N/A,RAMECHAP,NEPAL,0,0
VNRK,N/A,N/A,RUKUMKOT,NEPAL,0,0
VNRP,N/A,N/A,ROLPA,NEPAL,0,0
VNRT,N/A,N/A,RUMJATAR,NEPAL,0,0
VNSB,N/A,N/A,SYANBOCHE,NEPAL,0,0
VNSI,SIF,SIMARA,SIMARA,NEPAL,27.159,84.98
VNSK,N/A,N/A,SURKHET,NEPAL,0,0
VNSR,N/A,N/A,SAFEBAGAR,NEPAL,0,0
VNST,N/A,N/A,SIMIKOT,NEPAL,0,0
VNTJ,N/A,N/A,TAPLEJUNG,NEPAL,0,0
VNTP,N/A,N/A,TIKAPUR,NEPAL,0,0
VNTR,N/A,N/A,TUMLINGTAR,NEPAL,0,0
VNVT,BIR,BIRATNAGAR,BIRATNAGAR,NEPAL,26.483,87.264
VOAT,AGX,AGATTI,AGATTI ISLAND,INDIA,10.823,72.176
VOBG,BLR,BANGALORE,BANGALORE,INDIA,12.95,77.668
VOBI,BEP,N/A,BELLARY,INDIA,0,0
VOBR,N/A,BIDAR,BIDAR,INDIA,17.908,77.486
VOBZ,VGA,VIJAYAWADA,VIJAYAWADA,INDIA,16.53,80.797
VOCB,CJB,COIMBATORE,COIMBATORE,INDIA,11.031,77.044
VOCC,COK,N/A,COCHIN,INDIA,0,0
VOCL,CCJ,CALICUT,CALICUT,INDIA,11.136,75.955
VOCP,CDP,CUDDAPAH,CUDDAPAH,INDIA,14.51,78.773
VOCX,N/A,CARNICOBAR,CARNICOBAR,INDIA,9.153,92.819
VODG,N/A,DUNDIGUL,DUNDIGUL,INDIA,17.629,78.403
VODK,N/A,N/A,DONAKONDA,INDIA,0,0
VOGB,N/A,N/A,GULBARGA,INDIA,0,0
VOHY,HYD,HYDERABAD,HYDERABAD,INDIA,17.452,78.461
VOKM,N/A,N/A,KHAMAMPET,INDIA,0,0
VOKP,N/A,N/A,KANCHEPURAM,INDIA,0,0
VOKV,N/A,N/A,KAVARATTI,INDIA,0,0
VOMD,IXM,MADURAI,MADURAI,INDIA,9.834,78.093
VOMG,N/A,N/A,MAGADI,INDIA,0,0
VOML,IXE,MANGALORE,MANGALORE,INDIA,12.96,74.893
VOMM,MAA,CHENNAI INTERNATIONAL,MADRAS,INDIA,12.994,80.18
VOMY,N/A,N/A,MYSORE,INDIA,0,0
VONS,N/A,NAGARJUNA SAGAR,NAGARJUNSAGAR,INDIA,16.541,79.318
VONV,NVY,N/A,NEYVELI,INDIA,0,0
VOPB,IXZ,PORT BLAIR,PORT BLAIR,INDIA,11.646,92.733
VOPC,N/A,N/A,PENDICHERRY,INDIA,0,0
VORG,N/A,N/A,RAMAGUNDAM,INDIA,0,0
VORM,N/A,N/A,RAMNAD,INDIA,0,0
VORR,N/A,N/A,RAICHUR,INDIA,0,0
VORY,RJA,RAJAHMUNDRY,RAJAHMUNDRY,INDIA,17.109,81.818
VOSM,N/A,SALEM,SALEM,INDIA,11.782,78.065
VOTJ,N/A,TANJORE,TANJORE,INDIA,10.72,79.104
VOTK,N/A,N/A,TUTICORIN,INDIA,0,0
VOTP,TIR,TIRUPATI,TIRUPETI,INDIA,13.632,79.543
VOTR,TRZ,TIRUCHIRAPPALLI,TIRUCHCHIRAPPALLI,INDIA,10.765,78.709
VOTV,TRV,THIRUVANANTHAPURAM INTERNATIONAL,TRIVANDRUM,INDIA,8.482,76.918
VOTX,N/A,TAMBARAM,TAMBARAM,INDIA,12.907,80.121
VOTY,N/A,N/A,OOTACMUND,INDIA,0,0
VOVB,N/A,N/A,VIKARABAD,INDIA,0,0
VOVR,N/A,N/A,VELLORE,INDIA,0,0
VOWA,N/A,WARANGAL,WARANGAL,INDIA,17.918,79.599
VQPR,PBH,PARO,PARO,BHUTAN,27.403,89.426
VQTU,N/A,N/A,THIMPU,BHUTAN,0,0
VRGN,N/A,N/A,GAN,MALDIVES,0,0
VRHU,N/A,N/A,HANIMAADHOO,MALDIVES,0,0
VRKD,N/A,N/A,KADHDHOO,MALDIVES,0,0
VRMM,MLE,MALE INTERNATIONAL,MALE,MALDIVES,4.192,73.529
VTBC,N/A,N/A,CHANTHABURI,THAILAND,0,0
VTBD,BKK,BANGKOK INTERNATIONAL,BANGKOK,THAILAND,13.912,100.607
VTBE,N/A,N/A,SARABURI,THAILAND,0,0
VTBF,N/A,N/A,CHACHOENGSAO,THAILAND,0,0
VTBG,N/A,N/A,KANCHANABURI,THAILAND,0,0
VTBJ,N/A,N/A,PHETCHABURI,THAILAND,0,0
VTBK,N/A,KAMPHAENG SAEN,NAKHON PATHOM,THAILAND,14.102,99.917
VTBL,N/A,KHOK KATHIAM,LOP BURI,THAILAND,14.874,100.663
VTBM,N/A,N/A,PHETCHABURI,THAILAND,0,0
VTBN,N/A,N/A,PRACHUAP KHIRI KHAN,THAILAND,0,0
VTBR,N/A,N/A,RATCHABURI,THAILAND,0,0
VTBS,N/A,N/A,CHON BURI,THAILAND,0,0
VTBT,N/A,N/A,CHON BURI,THAILAND,0,0
VTBU,UTP,U TAPHAO INTERNATIONAL,RAYONG,THAILAND,12.68,101.005
VTBW,N/A,WATTHANA NAKHON,PRACHIN BURI,THAILAND,13.769,102.315
VTCA,N/A,N/A,CHIANG RAI,THAILAND,0,0
VTCB,N/A,CHIANG KHAM,CHIANG RAI,THAILAND,19.497,100.286
VTCD,N/A,N/A,NAN,THAILAND,0,0
VTCE,N/A,N/A,NAN,THAILAND,0,0
VTCF,N/A,N/A,UTTARANDIT WEST,THAILAND,0,0
VTCI,N/A,N/A,MAE HONG SON,THAILAND,0,0
VTCK,N/A,N/A,MAE HONG SON,THAILAND,0,0
VTCL,LPT,LAMPANG,LAMPANG,THAILAND,18.272,99.504
VTCP,PRH,PHRAE,PHRAE,THAILAND,18.132,100.164
VTCS,N/A,N/A,MAE HONG SON,THAILAND,0,0
VTPA,N/A,N/A,CHON BURI,THAILAND,0,0
VTPC,N/A,N/A,CHON BURI,THAILAND,0,0
VTPH,HHQ,HUA HIN,PRACHUAP KHIRI KHAN,THAILAND,12.634,99.951
VTPI,N/A,TAKHLI,NAKHON SAWAN,THAILAND,15.277,100.296
VTPK,N/A,N/A,RAYONG,THAILAND,0,0
VTPL,N/A,LOM SAK,PHETCHABUN,THAILAND,16.821,101.254
VTPM,N/A,MAE SOT,TAK,THAILAND,16.7,98.545
VTPN,N/A,NAKHON SAWAN,NAKHON SAWAN,THAILAND,15.673,100.137
VTPP,PHS,PHITSANULOK,PHITSANULOK,THAILAND,16.783,100.279
VTPS,N/A,N/A,PHITSANULOK,THAILAND,0,0
VTPU,N/A,UTTARADIT,UTTARADIT,THAILAND,17.674,100.235
VTPY,N/A,KHUAN PHUMIPHON,TAK,THAILAND,17.234,99.058
VTSA,N/A,N/A,SATUN,THAILAND,0,0
VTSC,NAW,NARATHIWAT,NARATHIWAT,THAILAND,6.52,101.743
VTSD,N/A,N/A,CHUMPON,THAILAND,0,0
VTSG,N/A,KRABI,KRBI,THAILAND,8.099,98.986
VTSH,N/A,SONGKHLA,SONGKHLA,THAILAND,7.186,100.608
VTSK,PAN,PATTANI,PATTANI,THAILAND,6.785,101.153
VTSM,N/A,SAMUI,SURAT THANI,THAILAND,9.548,100.062
VTSN,NST,CHA IAN,NAKHON SI THAMMARAT,THAILAND,8.471,99.956
VTSO,N/A,N/A,SURAT THANI,THAILAND,0,0
VTSP,HKT,PHUKET INTERNATIONAL,PHUKET,THAILAND,8.113,98.317
VTSR,N/A,RANONG,RANONG,THAILAND,9.778,98.585
VTSS,HDY,HAT YAI INTERNATIONAL,SONGKHLA,THAILAND,6.933,100.393
VTST,TST,TRANG,TRANG,THAILAND,7.509,99.616
VTSY,N/A,YALA,YA LA,THAILAND,6.527,101.242
VTUA,N/A,N/A,KALASIN,THAILAND,0,0
VTUB,N/A,N/A,BAKHON PHANOM,THAILAND,0,0
VTUC,N/A,N/A,CHAIYAPHUM,THAILAND,0,0
VTUD,UTH,UDON THANI,UDON THANI,THAILAND,17.386,102.788
VTUE,N/A,N/A,SAKON NAKHON,THAILAND,0,0
VTUF,N/A,N/A,SAKON NAKHON,THAILAND,0,0
VTUG,N/A,N/A,CHAIYAPHUM,THAILAND,0,0
VTUI,SNO,SAKON NAKHON,SAKON NAKHON,THAILAND,17.195,104.119
VTUJ,N/A,SURIN,SURIN,THAILAND,14.869,103.489
VTUL,LOE,LOEI,LOEI,THAILAND,17.439,101.722
VTUM,N/A,N/A,NONGKHAI,THAILAND,0,0
VTUN,NAK,KHORAT,NAKHON RATCHASIMA,THAILAND,14.934,102.079
VTUP,KOP,NAKHON PHANOM,NAKHON PHANOM,THAILAND,17.412,104.777
VTUR,N/A,N/A,ROI ET,THAILAND,0,0
VTUT,UBP,N/A,UBON RATCHATHANI,THAILAND,0,0
VTUW,N/A,NAKHON PHANOM,NAKHON PHANOM,THAILAND,17.384,104.643
VTUZ,KKC,N/A,KHON KAEN,THAILAND,0,0
VVAL,N/A,N/A,ANLOC,VIET NAM,0,0
